서비스 ID,서비스명,OPENAPI서비스명,요청주소,요청기본인자,기본샘플명,기본샘플주소,OPENAPI메타URL
OA-10219,서울시 중구 식품위생업소 행정처분내역 현황,JungguAdminMesureFood,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguAdminMesureFood/요청위치(정수)/요청종료위치(정수)",중구 행정처분내역(식품) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguAdminMesureFood/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10219
OA-10220,서울시 중구 공중위생업소 행정처분내역 현황,JungguAdminMesurePublic,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguAdminMesurePublic/요청위치(정수)/요청종료위치(정수)",중구 행정처분내역(공중) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguAdminMesurePublic/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10220
OA-10221,서울시 중구 식품위생업소 소재지별 운영 현황,JungguFoodHygieneBizLocManage,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguFoodHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",중구 식품위생업소 소재지별운영현황 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguFoodHygieneBizLocManage/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10221
OA-10222,서울시 중구 공중위생업소 소재지별 운영 현황,JungguPublicHygieneBizLocManage,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguPublicHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",중구 공중위생업소 소재지별운영현황 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguPublicHygieneBizLocManage/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10222
OA-10223,서울시 중구 식품위생업소 식품수거검사 현황,JungguFoodCollectCheckHygieneBiz,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguFoodCollectCheckHygieneBiz/요청위치(정수)/요청종료위치(정수)",중구 식품수거검사(식품위생업소) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguFoodCollectCheckHygieneBiz/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10223
OA-10224,서울시 중구 전체 식품수거검사 현황,JungguFoodCollectCheck,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguFoodCollectCheck/요청위치(정수)/요청종료위치(정수)",중구 식품수거검사(전체) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguFoodCollectCheck/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10224
OA-10225,서울시 중구 위생업소 전체 행정처분내역 현황,JungguAdminMesure,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguAdminMesure/요청위치(정수)/요청종료위치(정수)",중구 행정처분내역(전체) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguAdminMesure/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10225
OA-10235,서울시 중구 모범음식점 취소 현황,JungguModelRestaurantCancel,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguModelRestaurantCancel/요청위치(정수)/요청종료위치(정수)",중구 모범음식점(취소현황) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguModelRestaurantCancel/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10235
OA-10236,서울시 중구 모범음식점 신청 현황,JungguModelRestaurantApply,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguModelRestaurantApply/요청위치(정수)/요청종료위치(정수)",중구 모범음식점(신청현황) 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguModelRestaurantApply/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10236
OA-10246,서울시 중구 노동조합 현황,JungguListLaborUnion,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguListLaborUnion/요청위치(정수)/요청종료위치(정수)",중구 노동조합대장 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguListLaborUnion/1/5,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10246
OA-10250,서울시 중구 대부업 현황,JungguListLoanCompany,http://openAPI.junggu.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungguListLoanCompany/요청위치(정수)/요청종료위치(정수)",중구 대부업등록대장 조회,http://openAPI.junggu.seoul.kr:8088/sample/xml/JungguListLoanCompany/1/5,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-10250
OA-10261,서울시 중랑구 위생처리업 공중위생업소 현황,JungnangPublicHygieneBizTreatment,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangPublicHygieneBizTreatment/요청위치(정수)/요청종료위치(정수)",중랑구 공중위생업소(위생처리업) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangPublicHygieneBizTreatment/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10261
OA-10262,서울시 중랑구 세척제 제조업 공중위생업소 현황,JungnangPublicHygieneBizCleaningProducts,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangPublicHygieneBizCleaningProducts/요청위치(정수)/요청종료위치(정수)",중랑구 공중위생업소(세척제제조업) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangPublicHygieneBizCleaningProducts/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10262
OA-10263,서울시 중랑구 기타 위생용품 제조업 공중위생업소 현황,JungnangPublicHygieneBizEtcProducts,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangPublicHygieneBizEtcProducts/요청위치(정수)/요청종료위치(정수)",중랑구 공중위생업소(기타위생용품제조업) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangPublicHygieneBizEtcProducts/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10263
OA-10270,서울시 중랑구 청소년 유해업소 현황,JungnangJuvenileHarmfulBiz,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangJuvenileHarmfulBiz/요청위치(정수)/요청종료위치(정수)",2012년 10월 중랑구 청소년유해업소현황 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangJuvenileHarmfulBiz/1/5/201210,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10270
OA-10276,서울시 중랑구 식품위생업소 소재지별 운영 현황 (차트),JungnangFoodHygieneBizLocManageDong,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangFoodHygieneBizLocManageDong/요청위치(정수)/요청종료위치(정수)",중랑구 식품위생업소 소재지별운영현황(법정동별) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangFoodHygieneBizLocManageDong/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10276
OA-10277,서울시 중랑구 공중위생업소 소재지별 운영 현황 (차트),JungnangPublicHygieneBizLocManageDong,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangPublicHygieneBizLocManageDong/요청위치(정수)/요청종료위치(정수)",중랑구 공중위생업소 소재지별운영현황(법정동별) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangPublicHygieneBizLocManageDong/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10277
OA-10278,서울시 중랑구 환경 지도점검 내역 현황(2010년-2017년),JungnangListEnvGuideCheck,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangListEnvGuideCheck/요청위치(정수)/요청종료위치(정수)",중랑구 환경 지도점검내역 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangListEnvGuideCheck/1/5,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10278
OA-10294,서울시 중랑구 모범음식점 지정 현황,JungnangModelRestaurantDesignate,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangModelRestaurantDesignate/요청위치(정수)/요청종료위치(정수)",중랑구 모범음식점(지정현황) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangModelRestaurantDesignate/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10294
OA-10296,서울시 중랑구 식품위생업소 행정처분내역 현황,JungnangAdminMesureFood,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangAdminMesureFood/요청위치(정수)/요청종료위치(정수)",중랑구 행정처분내역(식품) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangAdminMesureFood/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10296
OA-10297,서울시 중랑구 공중위생업소 행정처분내역 현황,JungnangAdminMesurePublic,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangAdminMesurePublic/요청위치(정수)/요청종료위치(정수)",중랑구 행정처분내역(공중) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangAdminMesurePublic/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10297
OA-10298,서울시 중랑구 식품위생업소 소재지별 운영 현황,JungnangFoodHygieneBizLocManage,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangFoodHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",중랑구 식품위생업소 소재지별운영현황 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangFoodHygieneBizLocManage/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10298
OA-10299,서울시 중랑구 공중위생업소 소재지별 운영 현황,JungnangPublicHygieneBizLocManage,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangPublicHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",중랑구 공중위생업소 소재지별운영현황 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangPublicHygieneBizLocManage/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10299
OA-10300,서울시 중랑구 식품위생업소 식품수거검사 현황,JungnangFoodCollectCheckHygieneBiz,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangFoodCollectCheckHygieneBiz/요청위치(정수)/요청종료위치(정수)",중랑구 식품수거검사(식품위생업소) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangFoodCollectCheckHygieneBiz/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10300
OA-10301,서울시 중랑구 전체 식품수거검사 현황,JungnangFoodCollectCheck,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangFoodCollectCheck/요청위치(정수)/요청종료위치(정수)",중랑구 식품수거검사(전체) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangFoodCollectCheck/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10301
OA-10302,서울시 중랑구 위생업소 전체 행정처분내역 현황,JungnangAdminMesure,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangAdminMesure/요청위치(정수)/요청종료위치(정수)",중랑구 행정처분내역(전체) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangAdminMesure/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10302
OA-10312,서울시 중랑구 모범음식점 취소 현황,JungnangModelRestaurantCancel,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangModelRestaurantCancel/요청위치(정수)/요청종료위치(정수)",중랑구 모범음식점(취소현황) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangModelRestaurantCancel/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10312
OA-10313,서울시 중랑구 모범음식점 신청 현황,JungnangModelRestaurantApply,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangModelRestaurantApply/요청위치(정수)/요청종료위치(정수)",중랑구 모범음식점(신청현황) 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangModelRestaurantApply/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10313
OA-10323,서울시 중랑구 노동조합 현황,JungnangListLaborUnion,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangListLaborUnion/요청위치(정수)/요청종료위치(정수)",중랑구 노동조합대장 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangListLaborUnion/1/5,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10323
OA-10327,서울시 중랑구 대부업 현황,JungnangListLoanCompany,http://openAPI.jungnang.seoul.kr:8088,"/인증키/요청타입(xml,xls,json)/JungnangListLoanCompany/요청위치(정수)/요청종료위치(정수)",중랑구 대부업등록대장 조회,http://openAPI.jungnang.seoul.kr:8088/sample/xml/JungnangListLoanCompany/1/5,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-10327
OA-10338,서울시 동대문구 위생처리업 공중위생업소 현황,DongdeamoonPublicHygieneBizTreatment,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonPublicHygieneBizTreatment/요청위치(정수)/요청종료위치(정수)",동대문구 공중위생업소(위생처리업) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonPublicHygieneBizTreatment/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10338
OA-10339,서울시 동대문구 세척제 제조업 공중위생업소 현황,DongdeamoonPublicHygieneBizCleaningProducts,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonPublicHygieneBizCleaningProducts/요청위치(정수)/요청종료위치(정수)",동대문구 공중위생업소(세척제제조업) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonPublicHygieneBizCleaningProducts/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10339
OA-10340,서울시 동대문구 기타 위생용품 제조업 공중위생업소 현황,DongdeamoonPublicHygieneBizEtcProducts,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonPublicHygieneBizEtcProducts/요청위치(정수)/요청종료위치(정수)",동대문구 공중위생업소(기타위생용품제조업) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonPublicHygieneBizEtcProducts/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10340
OA-10347,서울시 동대문구 청소년 유해업소 현황,DongdeamoonJuvenileHarmfulBiz,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonJuvenileHarmfulBiz/요청위치(정수)/요청종료위치(정수)",2012년 10월 동대문구 청소년유해업소현황 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonJuvenileHarmfulBiz/1/5/201210,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10347
OA-10353,서울시 동대문구 식품위생업소 소재지별 운영 현황 (차트),DongdeamoonFoodHygieneBizLocManageDong,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonFoodHygieneBizLocManageDong/요청위치(정수)/요청종료위치(정수)",동대문구 식품위생업소 소재지별운영현황(법정동별) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonFoodHygieneBizLocManageDong/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10353
OA-10354,서울시 동대문구 공중위생업소 소재지별 운영 현황 (차트),DongdeamoonPublicHygieneBizLocManageDong,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonPublicHygieneBizLocManageDong/요청위치(정수)/요청종료위치(정수)",동대문구 공중위생업소 소재지별운영현황(법정동별) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonPublicHygieneBizLocManageDong/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10354
OA-10355,서울시 동대문구 환경 지도점검 내역 현황(2010년-2017년),DongdeamoonListEnvGuideCheck,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonListEnvGuideCheck/요청위치(정수)/요청종료위치(정수)",동대문구 환경 지도점검내역 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonListEnvGuideCheck/1/5,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10355
OA-10371,서울시 동대문구 모범음식점 지정 현황,DongdeamoonModelRestaurantDesignate,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonModelRestaurantDesignate/요청위치(정수)/요청종료위치(정수)",동대문구 모범음식점(지정현황) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonModelRestaurantDesignate/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10371
OA-10373,서울시 동대문구 식품위생업소 행정처분내역 현황,DongdeamoonAdminMesureFood,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonAdminMesureFood/요청위치(정수)/요청종료위치(정수)",동대문구 행정처분내역(식품) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonAdminMesureFood/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10373
OA-10374,서울시 동대문구 공중위생업소 행정처분내역 현황,DongdeamoonAdminMesurePublic,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonAdminMesurePublic/요청위치(정수)/요청종료위치(정수)",동대문구 행정처분내역(공중) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonAdminMesurePublic/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10374
OA-10375,서울시 동대문구 식품위생업소 소재지별 운영 현황,DongdeamoonFoodHygieneBizLocManage,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonFoodHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",동대문구 식품위생업소 소재지별운영현황 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonFoodHygieneBizLocManage/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10375
OA-10376,서울시 동대문구 공중위생업소 소재지별 운영 현황,DongdeamoonPublicHygieneBizLocManage,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonPublicHygieneBizLocManage/요청위치(정수)/요청종료위치(정수)",동대문구 공중위생업소 소재지별운영현황 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonPublicHygieneBizLocManage/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10376
OA-10377,서울시 동대문구 식품위생업소 식품수거검사 현황,DongdeamoonFoodCollectCheckHygieneBiz,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonFoodCollectCheckHygieneBiz/요청위치(정수)/요청종료위치(정수)",동대문구 식품수거검사(식품위생업소) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonFoodCollectCheckHygieneBiz/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10377
OA-10378,서울시 동대문구 전체 식품수거검사 현황,DongdeamoonFoodCollectCheck,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonFoodCollectCheck/요청위치(정수)/요청종료위치(정수)",동대문구 식품수거검사(전체) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonFoodCollectCheck/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10378
OA-10379,서울시 동대문구 위생업소 전체 행정처분내역 현황,DongdeamoonAdminMesure,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonAdminMesure/요청위치(정수)/요청종료위치(정수)",동대문구 행정처분내역(전체) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonAdminMesure/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10379
OA-10389,서울시 동대문구 모범음식점 취소 현황,DongdeamoonModelRestaurantCancel,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonModelRestaurantCancel/요청위치(정수)/요청종료위치(정수)",동대문구 모범음식점(취소현황) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonModelRestaurantCancel/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10389
OA-10390,서울시 동대문구 모범음식점 신청 현황,DongdeamoonModelRestaurantApply,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonModelRestaurantApply/요청위치(정수)/요청종료위치(정수)",동대문구 모범음식점(신청현황) 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonModelRestaurantApply/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10390
OA-10400,서울시 동대문구 노동조합 현황,DongdeamoonListLaborUnion,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonListLaborUnion/요청위치(정수)/요청종료위치(정수)",동대문구 노동조합대장 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonListLaborUnion/1/5,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10400
OA-10404,서울시 동대문구 대부업 현황,DongdeamoonListLoanCompany,http://openAPI.ddm.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DongdeamoonListLoanCompany/요청위치(정수)/요청종료위치(정수)",동대문구 대부업등록대장 조회,http://openAPI.ddm.go.kr:8088/sample/xml/DongdeamoonListLoanCompany/1/5,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-10404
